time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,300000000000,1.0,0.0021862139917695473,0.05092592592592592,0.025362318840579712,0.036231884057971016
2,600000000000,1.0,0.0031507201646090535,0.027777777777777776,0.021739130434782608,0.04710144927536232
3,900000000000,1.0,0.012217078189300411,0.018518518518518517,0.019927536231884056,0.036231884057971016
4,1200000000000,1.0,0.00636574074074074,0.05555555555555555,0.018115942028985508,0.06521739130434782
5,1500000000000,1.0,0.00205761316872428,0.05092592592592592,0.025362318840579712,0.057971014492753624
6,1800000000000,1.0,0.002700617283950617,0.041666666666666664,0.014492753623188406,0.06521739130434782
7,2100000000000,1.0,0.002700617283950617,0.041666666666666664,0.021739130434782608,0.06159420289855073
8,2400000000000,1.0,0.0021219135802469135,0.05092592592592592,0.021739130434782608,0.05434782608695652
9,2700000000000,1.0,0.010673868312757202,0.05555555555555555,0.012681159420289856,0.057971014492753624
10,3000000000000,1.0,0.00565843621399177,0.018518518518518517,0.02717391304347826,0.03985507246376811
11,3300000000000,1.0,0.007137345679012345,0.027777777777777776,0.02717391304347826,0.04710144927536232
12,3600000000000,1.0,0.0023791152263374486,0.05092592592592592,0.025362318840579712,0.06884057971014493
13,3900000000000,1.0,0.004886831275720165,0.041666666666666664,0.025362318840579712,0.06521739130434782
14,4200000000000,1.0,0.0073302469135802465,0.032407407407407406,0.016304347826086956,0.05434782608695652
15,4500000000000,1.0,0.003279320987654321,0.032407407407407406,0.028985507246376812,0.03260869565217391
16,4800000000000,1.0,0.0013503086419753086,0.06944444444444445,0.018115942028985508,0.050724637681159424
17,5100000000000,1.0,0.00205761316872428,0.06018518518518518,0.014492753623188406,0.05434782608695652
18,5400000000000,1.0,0.0026363168724279837,0.041666666666666664,0.014492753623188406,0.057971014492753624
19,5700000000000,1.0,0.0031507201646090535,0.023148148148148147,0.025362318840579712,0.04710144927536232
20,6000000000000,1.0,0.003279320987654321,0.032407407407407406,0.025362318840579712,0.05434782608695652
21,6300000000000,1.0,0.006558641975308642,0.05555555555555555,0.014492753623188406,0.07608695652173914
22,6600000000000,1.0,0.002764917695473251,0.037037037037037035,0.036231884057971016,0.03260869565217391
23,6900000000000,1.0,0.003279320987654321,0.023148148148148147,0.021739130434782608,0.050724637681159424
24,7200000000000,1.0,0.004372427983539095,0.05092592592592592,0.014492753623188406,0.06884057971014493
25,7500000000000,1.0,0.00977366255144033,0.032407407407407406,0.014492753623188406,0.057971014492753624
26,7800000000000,1.0,0.003279320987654321,0.018518518518518517,0.04710144927536232,0.0036231884057971015
27,8100000000000,1.0,0.0028935185185185184,0.032407407407407406,0.018115942028985508,0.06159420289855073
28,8400000000000,1.0,0.002507716049382716,0.046296296296296294,0.021739130434782608,0.057971014492753624
29,8700000000000,1.0,0.001993312757201646,0.05092592592592592,0.021739130434782608,0.06159420289855073
30,9000000000000,1.0,0.0022505144032921812,0.05092592592592592,0.014492753623188406,0.06884057971014493
31,9300000000000,1.0,0.007780349794238683,0.018518518518518517,0.016304347826086956,0.028985507246376812
32,9600000000000,1.0,0.008809156378600823,0.05555555555555555,0.007246376811594203,0.050724637681159424
33,9900000000000,1.0,0.0016075102880658437,0.06481481481481481,0.018115942028985508,0.043478260869565216
34,10200000000000,1.0,0.0023148148148148147,0.05092592592592592,0.010869565217391304,0.06159420289855073
35,10500000000000,1.0,0.0041795267489711935,0.009259259259259259,0.028985507246376812,0.021739130434782608
36,10800000000000,1.0,0.004565329218106996,0.05555555555555555,0.018115942028985508,0.06521739130434782
37,11100000000000,1.0,0.0022505144032921812,0.05092592592592592,0.025362318840579712,0.06884057971014493
38,11400000000000,1.0,0.002829218106995885,0.041666666666666664,0.021739130434782608,0.06159420289855073
39,11700000000000,1.0,0.0028935185185185184,0.037037037037037035,0.021739130434782608,0.06159420289855073
40,12000000000000,1.0,0.0021219135802469135,0.05092592592592592,0.021739130434782608,0.05434782608695652
41,12300000000000,1.0,0.0019290123456790122,0.06018518518518518,0.014492753623188406,0.06159420289855073
42,12600000000000,1.0,0.0036651234567901233,0.027777777777777776,0.018115942028985508,0.05434782608695652
43,12900000000000,1.0,0.0051440329218107,0.027777777777777776,0.025362318840579712,0.04710144927536232
44,13200000000000,1.0,0.0026363168724279837,0.046296296296296294,0.021739130434782608,0.06521739130434782
45,13500000000000,1.0,0.0026363168724279837,0.041666666666666664,0.025362318840579712,0.06521739130434782
46,13800000000000,1.0,0.0021219135802469135,0.05092592592592592,0.014492753623188406,0.07608695652173914
47,14100000000000,1.0,0.008487654320987654,0.009259259259259259,0.041666666666666664,0.018115942028985508
48,14400000000000,1.0,0.003729423868312757,0.06481481481481481,0.021739130434782608,0.050724637681159424
49,14700000000000,1.0,0.001800411522633745,0.06481481481481481,0.014492753623188406,0.05434782608695652
50,15000000000000,1.0,0.002700617283950617,0.041666666666666664,0.010869565217391304,0.06159420289855073
51,15300000000000,1.0,0.0030864197530864196,0.023148148148148147,0.028985507246376812,0.04710144927536232
52,15600000000000,1.0,0.0032150205761316874,0.027777777777777776,0.028985507246376812,0.050724637681159424
53,15900000000000,1.0,0.0021862139917695473,0.05555555555555555,0.014492753623188406,0.07971014492753623
54,16200000000000,1.0,0.007073045267489712,0.037037037037037035,0.02717391304347826,0.04710144927536232
55,16500000000000,1.0,0.00565843621399177,0.018518518518518517,0.02717391304347826,0.03260869565217391
56,16800000000000,1.0,0.0021862139917695473,0.05092592592592592,0.014492753623188406,0.06884057971014493
57,17100000000000,1.0,0.004693930041152264,0.046296296296296294,0.018115942028985508,0.06521739130434782
58,17400000000000,1.0,0.009259259259259259,0.037037037037037035,0.034420289855072464,0.036231884057971016
59,17700000000000,1.0,0.003279320987654321,0.027777777777777776,0.028985507246376812,0.050724637681159424
60,18000000000000,1.0,0.0024434156378600825,0.046296296296296294,0.025362318840579712,0.05434782608695652
61,18300000000000,1.0,0.0021219135802469135,0.05092592592592592,0.025362318840579712,0.057971014492753624
62,18600000000000,1.0,0.0022505144032921812,0.05092592592592592,0.014492753623188406,0.06884057971014493
63,18900000000000,1.0,0.003279320987654321,0.023148148148148147,0.018115942028985508,0.03260869565217391
64,19200000000000,1.0,0.0026363168724279837,0.05092592592592592,0.007246376811594203,0.05434782608695652
65,19500000000000,1.0,0.006044238683127572,0.06481481481481481,0.018115942028985508,0.043478260869565216
66,19800000000000,1.0,0.0045010288065843625,0.05092592592592592,0.010869565217391304,0.06159420289855073
67,20100000000000,1.0,0.008294753086419753,0.009259259259259259,0.028985507246376812,0.021739130434782608
68,20400000000000,1.0,0.00205761316872428,0.05555555555555555,0.018115942028985508,0.06521739130434782
69,20700000000000,1.0,0.00411522633744856,0.05555555555555555,0.025362318840579712,0.06884057971014493
70,21000000000000,1.0,0.011059670781893004,0.05092592592592592,0.02355072463768116,0.06521739130434782
71,21300000000000,1.0,0.003022119341563786,0.032407407407407406,0.036231884057971016,0.05434782608695652
