time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,300000000000,1.0,0.45955504115226337,0.0,0.9927536231884058,0.0
2,600000000000,1.0,0.2549511316872428,0.0,0.9963768115942029,0.0
3,900000000000,1.0,0.16775977366255143,0.0,0.9963768115942029,0.0
4,1200000000000,1.0,0.5011574074074074,0.0,0.9963768115942029,0.0
5,1500000000000,1.0,0.46161265432098764,0.0,1.0,0.0
6,1800000000000,1.0,0.3724922839506173,0.0,1.0,0.0
7,2100000000000,1.0,0.3748070987654321,0.0,1.0,0.0
8,2400000000000,1.0,0.4594264403292181,0.0,1.0,0.0
9,2700000000000,1.0,0.4965277777777778,0.0,1.0,0.0
10,3000000000000,1.0,0.17001028806584362,0.0,0.9963768115942029,0.0
11,3300000000000,1.0,0.24768518518518517,0.0,1.0,0.0
12,3600000000000,1.0,0.45524691358024694,0.0,1.0,0.0
13,3900000000000,1.0,0.3792438271604938,0.0,1.0,0.0
14,4200000000000,1.0,0.2869727366255144,0.0,1.0,0.0
15,4500000000000,1.0,0.2945601851851852,0.0,0.9963768115942029,0.0
16,4800000000000,1.0,0.6248070987654321,0.0,0.9963768115942029,0.0
17,5100000000000,1.0,0.5450745884773662,0.0,1.0,0.0
18,5400000000000,1.0,0.372363683127572,0.0,1.0,0.0
19,5700000000000,1.0,0.2109696502057613,0.0,0.9963768115942029,0.0
20,6000000000000,1.0,0.2967463991769547,0.0,1.0,0.0
21,6300000000000,1.0,0.4686856995884774,0.0,0.9981884057971014,0.0
22,6600000000000,1.0,0.3031121399176955,0.0,0.9963768115942029,0.0
23,6900000000000,1.0,0.20634002057613168,0.0,1.0,0.0
24,7200000000000,1.0,0.4549897119341564,0.0,1.0,0.0
25,7500000000000,1.0,0.2945601851851852,0.0,0.9927536231884058,0.0
26,7800000000000,1.0,0.16949588477366256,0.0,0.9963768115942029,0.0
27,8100000000000,1.0,0.28710133744855965,0.0,0.9963768115942029,0.0
28,8400000000000,1.0,0.411522633744856,0.0,1.0,0.0
29,8700000000000,1.0,0.46148405349794236,0.0,1.0,0.0
30,9000000000000,1.0,0.4573688271604938,0.0,1.0,0.0
31,9300000000000,1.0,0.16769547325102882,0.0,1.0,0.0
32,9600000000000,1.0,0.5012860082304527,0.0,0.9963768115942029,0.0
33,9900000000000,1.0,0.5834619341563786,0.0,0.9927536231884058,0.0
34,10200000000000,1.0,0.46212705761316875,0.0,0.9963768115942029,0.0
35,10500000000000,1.0,0.08751286008230452,0.0,0.9963768115942029,0.0
36,10800000000000,1.0,0.50122170781893,0.0,0.9963768115942029,0.0
37,11100000000000,1.0,0.42676183127572015,0.0,0.9963768115942029,0.0
38,11400000000000,1.0,0.3748070987654321,0.0,1.0,0.0
39,11700000000000,1.0,0.33114711934156377,0.0,1.0,0.0
40,12000000000000,1.0,0.4594264403292181,0.0,1.0,0.0
41,12300000000000,1.0,0.5354938271604939,0.0,1.0,0.0
42,12600000000000,1.0,0.250707304526749,0.0,0.9927536231884058,0.0
43,12900000000000,1.0,0.24517746913580246,0.0,0.9963768115942029,0.0
44,13200000000000,1.0,0.41396604938271603,0.0,0.9963768115942029,0.0
45,13500000000000,1.0,0.3793081275720165,0.0,1.0,0.0
46,13800000000000,1.0,0.4547325102880658,0.0,1.0,0.0
47,14100000000000,1.0,0.08526234567901235,0.0,0.9963768115942029,0.0
48,14400000000000,1.0,0.5834619341563786,0.0,0.9963768115942029,0.0
49,14700000000000,1.0,0.5839763374485597,0.0,1.0,0.0
50,15000000000000,1.0,0.3748070987654321,0.0,0.9963768115942029,0.0
51,15300000000000,1.0,0.2109696502057613,0.0,0.9963768115942029,0.0
52,15600000000000,1.0,0.255272633744856,0.0,1.0,0.0
53,15900000000000,1.0,0.46649948559670784,0.0,0.9981884057971014,0.0
54,16200000000000,1.0,0.33757716049382713,0.0,0.9963768115942029,0.0
55,16500000000000,1.0,0.16518775720164608,0.0,1.0,0.0
56,16800000000000,1.0,0.45492541152263377,0.0,1.0,0.0
57,17100000000000,1.0,0.4185956790123457,0.0,1.0,0.0
58,17400000000000,1.0,0.335326646090535,0.0,1.0,0.0
59,17700000000000,1.0,0.24582047325102882,0.0,0.9963768115942029,0.0
60,18000000000000,1.0,0.41370884773662553,0.0,1.0,0.0
61,18300000000000,1.0,0.4617412551440329,0.0,1.0,0.0
62,18600000000000,1.0,0.4573688271604938,0.0,1.0,0.0
63,18900000000000,1.0,0.20666152263374485,0.0,1.0,0.0
64,19200000000000,1.0,0.4601980452674897,0.0,0.9963768115942029,0.0
65,19500000000000,1.0,0.5834619341563786,0.0,0.9927536231884058,0.0
66,19800000000000,1.0,0.4598122427983539,0.0,0.9963768115942029,0.0
67,20100000000000,1.0,0.0874485596707819,0.0,0.9963768115942029,0.0
68,20400000000000,1.0,0.5010288065843621,0.0,0.9963768115942029,0.0
69,20700000000000,1.0,0.46823559670781895,0.0,0.9963768115942029,0.0
70,21000000000000,1.0,0.453125,0.0,1.0,0.0
71,21300000000000,1.0,0.2850437242798354,0.0,1.0,0.0
