time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,300000000000,1.0,0.0036037457912457913,0.026515151515151516,0.02717391304347826,0.03260869565217391
2,600000000000,1.0,0.004077230639730639,0.022727272727272728,0.028985507246376812,0.041666666666666664
3,900000000000,1.0,0.004156144781144781,0.01893939393939394,0.03260869565217391,0.03804347826086957
4,1200000000000,1.0,0.004235058922558922,0.01893939393939394,0.03985507246376811,0.028985507246376812
5,1500000000000,1.0,0.004129840067340068,0.01893939393939394,0.03985507246376811,0.041666666666666664
6,1800000000000,1.0,0.0034196127946127947,0.030303030303030304,0.030797101449275364,0.06159420289855073
7,2100000000000,1.0,0.004577020202020202,0.015151515151515152,0.03260869565217391,0.04891304347826087
8,2400000000000,1.0,0.003472222222222222,0.030303030303030304,0.030797101449275364,0.04528985507246377
9,2700000000000,1.0,0.003288089225589226,0.03409090909090909,0.019927536231884056,0.059782608695652176
10,3000000000000,1.0,0.004498106060606061,0.011363636363636364,0.030797101449275364,0.036231884057971016
11,3300000000000,1.0,0.004471801346801346,0.015151515151515152,0.028985507246376812,0.03260869565217391
12,3600000000000,1.0,0.004129840067340068,0.01893939393939394,0.02717391304347826,0.03260869565217391
13,3900000000000,1.0,0.003998316498316498,0.01893939393939394,0.030797101449275364,0.028985507246376812
14,4200000000000,1.0,0.0038404882154882154,0.026515151515151516,0.019927536231884056,0.05434782608695652
15,4500000000000,1.0,0.003340698653198653,0.03409090909090909,0.021739130434782608,0.057971014492753624
16,4800000000000,1.0,0.003472222222222222,0.030303030303030304,0.021739130434782608,0.06340579710144928
17,5100000000000,1.0,0.004892676767676768,0.007575757575757576,0.03985507246376811,0.03985507246376811
18,5400000000000,1.0,0.0037089646464646465,0.026515151515151516,0.03985507246376811,0.04528985507246377
19,5700000000000,1.0,0.0038141835016835017,0.026515151515151516,0.030797101449275364,0.06521739130434782
20,6000000000000,1.0,0.003945707070707071,0.022727272727272728,0.03260869565217391,0.05253623188405797
21,6300000000000,1.0,0.003998316498316498,0.022727272727272728,0.028985507246376812,0.050724637681159424
22,6600000000000,1.0,0.00352483164983165,0.030303030303030304,0.02717391304347826,0.050724637681159424
23,6900000000000,1.0,0.00484006734006734,0.007575757575757576,0.03260869565217391,0.036231884057971016
24,7200000000000,1.0,0.004024621212121212,0.01893939393939394,0.030797101449275364,0.030797101449275364
25,7500000000000,1.0,0.004261363636363636,0.01893939393939394,0.02717391304347826,0.034420289855072464
26,7800000000000,1.0,0.003893097643097643,0.022727272727272728,0.030797101449275364,0.03260869565217391
27,8100000000000,1.0,0.004208754208754209,0.01893939393939394,0.02355072463768116,0.04710144927536232
28,8400000000000,1.0,0.004024621212121212,0.022727272727272728,0.036231884057971016,0.028985507246376812
29,8700000000000,1.0,0.003893097643097643,0.022727272727272728,0.03804347826086957,0.03985507246376811
30,9000000000000,1.0,0.004182449494949495,0.01893939393939394,0.03985507246376811,0.041666666666666664
31,9300000000000,1.0,0.004182449494949495,0.01893939393939394,0.036231884057971016,0.04710144927536232
32,9600000000000,1.0,0.003919402356902357,0.026515151515151516,0.034420289855072464,0.05615942028985507
33,9900000000000,1.0,0.003472222222222222,0.030303030303030304,0.030797101449275364,0.05615942028985507
34,10200000000000,1.0,0.0038404882154882154,0.022727272727272728,0.028985507246376812,0.05434782608695652
35,10500000000000,1.0,0.003630050505050505,0.030303030303030304,0.028985507246376812,0.04891304347826087
36,10800000000000,1.0,0.004208754208754209,0.015151515151515152,0.025362318840579712,0.041666666666666664
37,11100000000000,1.0,0.004471801346801346,0.015151515151515152,0.028985507246376812,0.02717391304347826
38,11400000000000,1.0,0.004261363636363636,0.01893939393939394,0.028985507246376812,0.028985507246376812
39,11700000000000,1.0,0.0034459175084175083,0.030303030303030304,0.028985507246376812,0.043478260869565216
40,12000000000000,1.0,0.003998316498316498,0.022727272727272728,0.019927536231884056,0.06521739130434782
41,12300000000000,1.0,0.003630050505050505,0.026515151515151516,0.03260869565217391,0.034420289855072464
42,12600000000000,1.0,0.004287668350168351,0.01893939393939394,0.036231884057971016,0.034420289855072464
43,12900000000000,1.0,0.004366582491582492,0.015151515151515152,0.043478260869565216,0.030797101449275364
44,13200000000000,1.0,0.0030513468013468013,0.03787878787878788,0.028985507246376812,0.059782608695652176
45,13500000000000,1.0,0.004813762626262626,0.011363636363636364,0.02717391304347826,0.057971014492753624
46,13800000000000,1.0,0.0036037457912457913,0.026515151515151516,0.034420289855072464,0.03804347826086957
47,14100000000000,1.0,0.00352483164983165,0.030303030303030304,0.02717391304347826,0.05253623188405797
48,14400000000000,1.0,0.004024621212121212,0.01893939393939394,0.034420289855072464,0.041666666666666664
49,14700000000000,1.0,0.004287668350168351,0.01893939393939394,0.028985507246376812,0.03804347826086957
50,15000000000000,1.0,0.004366582491582492,0.015151515151515152,0.028985507246376812,0.028985507246376812
51,15300000000000,1.0,0.003998316498316498,0.01893939393939394,0.028985507246376812,0.034420289855072464
52,15600000000000,1.0,0.004261363636363636,0.01893939393939394,0.034420289855072464,0.036231884057971016
53,15900000000000,1.0,0.0032617845117845117,0.03787878787878788,0.02355072463768116,0.05434782608695652
54,16200000000000,1.0,0.00318287037037037,0.03409090909090909,0.018115942028985508,0.059782608695652176
55,16500000000000,1.0,0.004892676767676768,0.007575757575757576,0.034420289855072464,0.04528985507246377
56,16800000000000,1.0,0.0037089646464646465,0.026515151515151516,0.043478260869565216,0.03260869565217391
57,17100000000000,1.0,0.003630050505050505,0.030303030303030304,0.028985507246376812,0.06340579710144928
58,17400000000000,1.0,0.004182449494949495,0.01893939393939394,0.028985507246376812,0.059782608695652176
59,17700000000000,1.0,0.004182449494949495,0.01893939393939394,0.034420289855072464,0.03985507246376811
60,18000000000000,1.0,0.00352483164983165,0.030303030303030304,0.030797101449275364,0.05434782608695652
61,18300000000000,1.0,0.004129840067340068,0.01893939393939394,0.036231884057971016,0.043478260869565216
62,18600000000000,1.0,0.0036037457912457913,0.026515151515151516,0.025362318840579712,0.04710144927536232
63,18900000000000,1.0,0.004261363636363636,0.01893939393939394,0.025362318840579712,0.041666666666666664
64,19200000000000,1.0,0.00373526936026936,0.026515151515151516,0.02717391304347826,0.03804347826086957
65,19500000000000,1.0,0.004892676767676768,0.007575757575757576,0.030797101449275364,0.030797101449275364
66,19800000000000,1.0,0.0028935185185185184,0.041666666666666664,0.025362318840579712,0.04528985507246377
67,20100000000000,1.0,0.003893097643097643,0.022727272727272728,0.02717391304347826,0.05253623188405797
68,20400000000000,1.0,0.004603324915824916,0.011363636363636364,0.043478260869565216,0.03260869565217391
69,20700000000000,1.0,0.004471801346801346,0.015151515151515152,0.041666666666666664,0.03260869565217391
