time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,300000000000,1.0,0.002136752136752137,0.05555555555555555,0.0018115942028985507,0.06884057971014493
2,600000000000,1.0,0.0,0.07407407407407407,0.0018115942028985507,0.07065217391304347
3,900000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0036231884057971015,0.06702898550724638
4,1200000000000,1.0,0.0014245014245014246,0.06172839506172839,0.0036231884057971015,0.06340579710144928
5,1500000000000,1.0,0.0017806267806267807,0.05864197530864197,0.009057971014492754,0.057971014492753624
6,1800000000000,1.0,0.00035612535612535614,0.07098765432098765,0.009057971014492754,0.06521739130434782
7,2100000000000,1.0,0.002136752136752137,0.05555555555555555,0.0,0.07246376811594203
8,2400000000000,1.0,0.0,0.07407407407407407,0.005434782608695652,0.05434782608695652
9,2700000000000,1.0,0.002492877492877493,0.05246913580246913,0.005434782608695652,0.05615942028985507
10,3000000000000,1.0,0.0007122507122507123,0.06790123456790123,0.0036231884057971015,0.06159420289855073
11,3300000000000,1.0,0.002849002849002849,0.04938271604938271,0.0018115942028985507,0.06884057971014493
12,3600000000000,1.0,0.0007122507122507123,0.06790123456790123,0.005434782608695652,0.057971014492753624
13,3900000000000,1.0,0.002492877492877493,0.05246913580246913,0.0018115942028985507,0.06702898550724638
14,4200000000000,1.0,0.0007122507122507123,0.06790123456790123,0.0036231884057971015,0.06521739130434782
15,4500000000000,1.0,0.002136752136752137,0.05555555555555555,0.0,0.059782608695652176
16,4800000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0036231884057971015,0.057971014492753624
17,5100000000000,1.0,0.002492877492877493,0.04938271604938271,0.005434782608695652,0.06702898550724638
18,5400000000000,0.9583333333333334,0.00035612535612535614,0.07098765432098765,0.0036231884057971015,0.07246376811594203
19,5700000000000,1.0,0.002492877492877493,0.05246913580246913,0.0036231884057971015,0.06884057971014493
20,6000000000000,1.0,0.0,0.07407407407407407,0.0036231884057971015,0.059782608695652176
21,6300000000000,1.0,0.002492877492877493,0.05246913580246913,0.005434782608695652,0.06159420289855073
22,6600000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0036231884057971015,0.07246376811594203
23,6900000000000,1.0,0.002136752136752137,0.05555555555555555,0.005434782608695652,0.06702898550724638
24,7200000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0,0.06521739130434782
25,7500000000000,1.0,0.0017806267806267807,0.05864197530864197,0.0018115942028985507,0.06159420289855073
26,7800000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0018115942028985507,0.06521739130434782
27,8100000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0,0.05615942028985507
28,8400000000000,1.0,0.0007122507122507123,0.06790123456790123,0.0036231884057971015,0.04891304347826087
29,8700000000000,1.0,0.002492877492877493,0.05246913580246913,0.0036231884057971015,0.06340579710144928
30,9000000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0,0.07246376811594203
31,9300000000000,1.0,0.0017806267806267807,0.05864197530864197,0.007246376811594203,0.050724637681159424
32,9600000000000,1.0,0.002492877492877493,0.05246913580246913,0.0036231884057971015,0.05434782608695652
33,9900000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0018115942028985507,0.06702898550724638
34,10200000000000,1.0,0.0010683760683760685,0.06481481481481481,0.005434782608695652,0.06884057971014493
35,10500000000000,1.0,0.0010683760683760685,0.06481481481481481,0.007246376811594203,0.06521739130434782
36,10800000000000,1.0,0.002136752136752137,0.05555555555555555,0.005434782608695652,0.06159420289855073
37,11100000000000,1.0,0.00035612535612535614,0.07098765432098765,0.005434782608695652,0.059782608695652176
38,11400000000000,1.0,0.002136752136752137,0.05555555555555555,0.0036231884057971015,0.05615942028985507
39,11700000000000,1.0,0.0,0.07407407407407407,0.0036231884057971015,0.05615942028985507
40,12000000000000,1.0,0.002849002849002849,0.04938271604938271,0.005434782608695652,0.05253623188405797
41,12300000000000,1.0,0.0010683760683760685,0.06481481481481481,0.005434782608695652,0.06340579710144928
42,12600000000000,1.0,0.0017806267806267807,0.05864197530864197,0.005434782608695652,0.06702898550724638
43,12900000000000,1.0,0.00035612535612535614,0.07098765432098765,0.010869565217391304,0.04891304347826087
44,13200000000000,1.0,0.002492877492877493,0.05246913580246913,0.0018115942028985507,0.06521739130434782
45,13500000000000,1.0,0.0007122507122507123,0.06790123456790123,0.0036231884057971015,0.057971014492753624
46,13800000000000,1.0,0.002136752136752137,0.05555555555555555,0.0036231884057971015,0.05253623188405797
47,14100000000000,1.0,0.0,0.07407407407407407,0.0,0.06159420289855073
48,14400000000000,1.0,0.002136752136752137,0.05555555555555555,0.009057971014492754,0.06340579710144928
49,14700000000000,1.0,0.0007122507122507123,0.06790123456790123,0.009057971014492754,0.06521739130434782
50,15000000000000,1.0,0.002492877492877493,0.05246913580246913,0.0,0.06340579710144928
51,15300000000000,1.0,0.0,0.07407407407407407,0.0036231884057971015,0.06159420289855073
52,15600000000000,1.0,0.0017806267806267807,0.05864197530864197,0.005434782608695652,0.059782608695652176
53,15900000000000,1.0,0.0,0.07407407407407407,0.005434782608695652,0.059782608695652176
54,16200000000000,1.0,0.002849002849002849,0.04938271604938271,0.005434782608695652,0.06521739130434782
55,16500000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0036231884057971015,0.059782608695652176
56,16800000000000,1.0,0.002136752136752137,0.05555555555555555,0.005434782608695652,0.04710144927536232
57,17100000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0018115942028985507,0.057971014492753624
58,17400000000000,1.0,0.002492877492877493,0.05246913580246913,0.0,0.06340579710144928
59,17700000000000,1.0,0.0010683760683760685,0.06481481481481481,0.005434782608695652,0.050724637681159424
60,18000000000000,1.0,0.0014245014245014246,0.06172839506172839,0.007246376811594203,0.05434782608695652
61,18300000000000,1.0,0.0010683760683760685,0.06481481481481481,0.0036231884057971015,0.06340579710144928
62,18600000000000,1.0,0.0014245014245014246,0.06172839506172839,0.005434782608695652,0.05434782608695652
63,18900000000000,1.0,0.0007122507122507123,0.06790123456790123,0.005434782608695652,0.06159420289855073
64,19200000000000,1.0,0.0014245014245014246,0.06172839506172839,0.0018115942028985507,0.06702898550724638
65,19500000000000,1.0,0.0014245014245014246,0.06172839506172839,0.0018115942028985507,0.06340579710144928
66,19800000000000,1.0,0.0014245014245014246,0.06172839506172839,0.0036231884057971015,0.07065217391304347
67,20100000000000,1.0,0.002136752136752137,0.05555555555555555,0.007246376811594203,0.05615942028985507
68,20400000000000,1.0,0.00035612535612535614,0.07098765432098765,0.0036231884057971015,0.05253623188405797
69,20700000000000,1.0,0.002492877492877493,0.05246913580246913,0.0,0.06340579710144928
70,21000000000000,1.0,0.0007122507122507123,0.06790123456790123,0.0036231884057971015,0.05434782608695652
71,21300000000000,1.0,0.0017806267806267807,0.05864197530864197,0.0018115942028985507,0.05253623188405797
